?q=acknowledge|acknowledge|verb|B2|to accept that something is true|/əkˈnɒlɪdʒ/|/əkˈnɑːlɪdʒ/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ack/ackno/acknowledge__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/ack/ackno/acknowledge__us_1.mp3|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">acknowledge something</span> <span class="x">She refuses to acknowledge the need for reform.</span></li>;<li class="" htag="li"><span class="x">I have to <span class="cl">acknowledge the fact</span> that I am partly responsible.</span></li>;<li class="" htag="li"><span class="x">It's a generally acknowledged fact.</span></li>;<li class="" htag="li"><span class="x">Most people acknowledge the existence of evil.</span></li>;<li class="" htag="li"><span class="x">to openly/publicly/readily acknowledge something</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">acknowledge that…</span> <span class="x">He does not acknowledge that he has done anything wrong.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">acknowledge something to be, have, etc. something</span> <span class="x">It is generally acknowledged to be true.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=acknowledge|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">acknowledge something</span> <span class="x">Bà từ chối thừa nhận nhu cầu cải cách.</span></li>;<li class="" htag="li"><span class="x">Tôi phải <span class="cl"> thừa nhận sự thật</span> that I am partly responsible.</span></li>;<li class="" htag="li"><span class="x">Đây là sự thật được mọi người thừa nhận.</span></li>;<li class="" htag="li"><span class="x">Hầu hết mọi người đều thừa nhận sự tồn tại của cái ác.</span></li>;<li class="" htag="li"><span class="x">công khai/công khai/sẵn sàng thừa nhận điều gì đó</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">acknowledge that…</span> <span class="x">Ông ta không thừa nhận rằng mình đã làm điều gì sai trái.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">acknowledge something to be, have, etc. something</span> <span class="x">Người ta thường công nhận điều này là đúng.</span></li>|chấp nhận rằng điều gì đó là đúng
?q=acquire|acquire|verb|B2|to gain something by your own efforts, ability or behaviour|/əˈkwaɪə(r)/|/əˈkwaɪər/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/acq/acqui/acquire__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/acq/acqui/acquire__us_2.mp3|<li class="" htag="li"><span class="x">She has <span class="cl">acquired</span> a good <span class="cl">knowledge</span> of English.</span></li>;<li class="" htag="li"><span class="x">How long will it take to <span class="cl">acquire</span> the necessary <span class="cl">skills</span>?</span></li>;<li class="" htag="li"><span class="x">I would love to apply the <span class="cl">newly acquired</span> skills to a job that I enjoy.</span></li>;<li class="" htag="li"><span class="x">He has acquired a reputation for dishonesty.</span></li>;<li class="" htag="li"><span class="x">I have recently acquired a taste for olives.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=acquire|<li class="" htag="li"><span class="x">Cô ấy đã <span class="cl">có được</span> a good <span class="cl">knowledge</span> of English.</span></li>;<li class="" htag="li"><span class="x">Sẽ mất bao lâu để <span class="cl">có được</span> the necessary <span class="cl">skills</span>?</span></li>;<li class="" htag="li"><span class="x">Tôi rất muốn áp dụng <span class="cl">mới có được</span> skills to a job that I enjoy.</span></li>;<li class="" htag="li"><span class="x">Ông ta đã mang tiếng là người không trung thực.</span></li>;<li class="" htag="li"><span class="x">Gần đây tôi bắt đầu thích ăn ô liu.</span></li>|đạt được điều gì đó bằng chính nỗ lực, khả năng hoặc hành vi của bạn
?q=adapt|adapt|verb|B2|to change your behaviour in order to deal more successfully with a new situation|/əˈdæpt/|/əˈdæpt/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ada/adapt/adapt__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/ada/adapt/adapt__us_1.mp3|<li class="" htag="li"><span class="x">It's amazing how soon you adapt.</span></li>;<li class="" htag="li"><span class="x">The organisms were forced to adapt in order to survive.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">adapt to something</span> <span class="x">Some animals have a remarkable ability to <span class="cl">adapt to</span> changing <span class="cl">environments</span>.</span></li>;<li class="" htag="li"><span class="x">A large organization can be slow to <span class="cl">adapt to change</span></span></li>;<li class="" htag="li"><span class="x">The company was able to <span class="cl">adapt to the conditions</span> and enhance its position.</span></li>;<li class="" htag="li"><span class="x">We have had to adapt quickly to the new system.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">adapt yourself to something</span> <span class="x">It took him a while to adapt himself to his new surroundings.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=adapt|<li class="" htag="li"><span class="x">Thật ngạc nhiên khi bạn thích nghi nhanh đến thế.</span></li>;<li class="" htag="li"><span class="x">Các sinh vật buộc phải thích nghi để tồn tại.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">adapt to something</span> <span class="x">Một số loài động vật có khả năng đáng chú ý để <span class="cl">thích nghi với</span> changing <span class="cl">environments</span>.</span></li>;<li class="" htag="li"><span class="x">Một tổ chức lớn có thể chậm thích ứng với sự thay đổi</span></span></li>;<li class="" htag="li"><span class="x">Công ty đã có thể <span class="cl">thích ứng với các điều kiện</span> and enhance its position.</span></li>;<li class="" htag="li"><span class="x">Chúng tôi phải nhanh chóng thích nghi với hệ thống mới.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">adapt yourself to something</span> <span class="x">Phải mất một thời gian anh ấy mới thích nghi được với môi trường mới.</span></li>|thay đổi hành vi của bạn để có thể giải quyết thành công hơn với một tình huống mới
?q=adequate|adequate|adjective|B2+|enough in quantity, or good enough in quality, for a particular purpose or need|/ˈædɪkwət/|/ˈædɪkwət/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ade/adequ/adequate__gb_3.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/ade/adequ/adequate__us_1.mp3|<li class="" htag="li"><span class="x">They'll need an adequate supply of hot water.</span></li>;<li class="" htag="li"><span class="x">The room was small but adequate.</span></li>;<li class="" htag="li"><span class="x">There is a lack of adequate provision for disabled students.</span></li>;<li class="" htag="li"><span class="x">He didn't give an adequate answer to the question.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">adequate for something</span> <span class="x">The space available is not adequate for our needs.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">adequate to do something</span> <span class="x">training that is adequate to meet the future needs of industry</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=adequate|<li class="" htag="li"><span class="x">Họ sẽ cần nguồn cung cấp nước nóng đầy đủ.</span></li>;<li class="" htag="li"><span class="x">Căn phòng nhỏ nhưng đầy đủ tiện nghi.</span></li>;<li class="" htag="li"><span class="x">Thiếu sự cung cấp đầy đủ cho học sinh khuyết tật.</span></li>;<li class="" htag="li"><span class="x">Ông ấy đã không đưa ra câu trả lời thỏa đáng cho câu hỏi.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">adequate for something</span> <span class="x">Không gian hiện có không đủ đáp ứng nhu cầu của chúng tôi.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">adequate to do something</span> <span class="x">đào tạo đủ để đáp ứng nhu cầu tương lai của ngành công nghiệp</span></li>|đủ về số lượng hoặc đủ tốt về chất lượng cho một mục đích hoặc nhu cầu cụ thể
?q=adjacent|adjacent|adjective|C1|next to something|/əˈdʒeɪsnt/|/əˈdʒeɪsnt/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/adj/adjac/adjacent__gb_1.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/adj/adjac/adjacent__us_1.mp3|<li class="" htag="li"><span class="x">The planes landed on adjacent runways.</span></li>;<li class="" htag="li"><span class="x">numbers that are adjacent in the sequence</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">adjacent to something</span> <span class="x">Our farm land was adjacent to the river.</span></li>;<li class="" htag="li"><span class="x">The vineyards of Verzy lie adjacent to those of Verzenay.</span></li>;<li class="" htag="li"><span class="x">There is a row of houses immediately adjacent to the factory.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=adjacent|<li class="" htag="li"><span class="x">Các máy bay hạ cánh trên đường băng liền kề.</span></li>;<li class="" htag="li"><span class="x">các số liền kề trong dãy số</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">adjacent to something</span> <span class="x">Đất trang trại của chúng tôi nằm cạnh bờ sông.</span></li>;<li class="" htag="li"><span class="x">Những vườn nho ở Verzy nằm cạnh những vườn nho ở Verzenay.</span></li>;<li class="" htag="li"><span class="x">Có một dãy nhà nằm ngay cạnh nhà máy.</span></li>|bên cạnh cái gì đó
?q=adjust|adjust|verb|B2+|to change something slightly to make it more suitable for a new set of conditions or to make it work better|/əˈdʒʌst/|/əˈdʒʌst/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/adj/adjus/adjust__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/adj/adjus/adjust__us_1.mp3|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">adjust something</span> <span class="x">Watch out for sharp bends and adjust your speed accordingly.</span></li>;<li class="" htag="li"><span class="x">This button is for adjusting the volume.</span></li>;<li class="" htag="li"><span class="x">The brakes need to be adjusted.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">adjust something to something</span> <span class="x">Adjust your language to the age of your audience.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=adjust|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">adjust something</span> <span class="x">Hãy chú ý đến những khúc cua gấp và điều chỉnh tốc độ cho phù hợp.</span></li>;<li class="" htag="li"><span class="x">Nút này dùng để điều chỉnh âm lượng.</span></li>;<li class="" htag="li"><span class="x">Cần phải điều chỉnh phanh.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">adjust something to something</span> <span class="x">Điều chỉnh ngôn ngữ cho phù hợp với độ tuổi của người nghe.</span></li>|thay đổi một chút điều gì đó để làm cho nó phù hợp hơn với một loạt các điều kiện mới hoặc để làm cho nó hoạt động tốt hơn
?q=adult|adult|noun|A1|a fully grown person who is legally responsible for their actions|/ˈædʌlt/|/əˈdʌlt/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/adu/adult/adult__gb_3.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/adu/adult/adult__us_2_rr.mp3|<li class="" htag="li"><span class="x">Children must be accompanied by an adult.</span></li>;<li class="" htag="li"><span class="x">I simply can't believe that responsible adults allowed a child to wander the streets.</span></li>;<li class="" htag="li"><span class="x">Why can't you two act like civilized adults?</span></li>;<li class="" htag="li"><span class="x">The obesity rate among adults has actually increased.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=adult|<li class="" htag="li"><span class="x">Trẻ em phải có người lớn đi kèm.</span></li>;<li class="" htag="li"><span class="x">Tôi thực sự không thể tin rằng những người lớn có trách nhiệm lại cho phép một đứa trẻ lang thang trên đường phố.</span></li>;<li class="" htag="li"><span class="x">Tại sao hai người không thể hành động như những người lớn văn minh?</span></li>;<li class="" htag="li"><span class="x">Tỷ lệ béo phì ở người lớn thực tế đã tăng lên.</span></li>|một người trưởng thành hoàn toàn chịu trách nhiệm pháp lý về hành động của mình
?q=advocate|advocate|noun|C1|a person who supports or speaks in favour of somebody or of a public plan or action|/ˈædvəkət/|/ˈædvəkət/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/adv/advoc/advocate__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/adv/advoc/advocate__us_2.mp3|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">advocate for something/somebody</span> <span class="x">an advocate for hospital workers</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">advocate of something/somebody</span> <span class="x">a staunch advocate of free speech</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=advocate|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">advocate for something/somebody</span> <span class="x">người ủng hộ cho nhân viên bệnh viện</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">advocate of something/somebody</span> <span class="x">một người ủng hộ mạnh mẽ quyền tự do ngôn luận</span></li>|một người ủng hộ hoặc nói có lợi cho ai đó hoặc cho một kế hoạch hoặc hành động công cộng
?q=affect|affect|verb|A2|to produce a change in somebody/something|/əˈfekt/|/əˈfekt/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aff/affec/affect__gb_3.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aff/affec/affect__us_1.mp3|<li class="" htag="li"><span class="x">How will these changes affect us?</span></li>;<li class="" htag="li"><span class="x">The article deals with issues <span class="cl">affecting the lives</span> of children.</span></li>;<li class="" htag="li"><span class="x">Thousands of people have been <span class="cl">adversely affected </span><span class="gloss" hclass="gloss" htag="span">(= affected in a negative way)</span> by the decision.</span></li>;<li class="" htag="li"><span class="x">The quality and health of the soil <span class="cl">directly affects</span> the quality and health of the plants.</span></li>;<li class="" htag="li"><span class="x">Your opinion will not affect my decision.</span></li>;<li class="" htag="li"><span class="x">The south of the country was worst affected by the drought.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=affect|<li class="" htag="li"><span class="x">Những thay đổi này sẽ ảnh hưởng đến chúng ta như thế nào?</span></li>;<li class="" htag="li"><span class="x">Bài viết đề cập đến các vấn đề <span class="cl">ảnh hưởng đến cuộc sống</span> of children.</span></li>;<li class="" htag="li"><span class="x">Hàng ngàn người đã bị <span class="cl">ảnh hưởng tiêu cực</span><span class="gloss" hclass="gloss" htag="span">(= affected in a negative way)</span> by the decision.</span></li>;<li class="" htag="li"><span class="x">Chất lượng và sức khỏe của đất <span class="cl">ảnh hưởng trực tiếp</span> the quality and health of the plants.</span></li>;<li class="" htag="li"><span class="x">Ý kiến ​​của bạn sẽ không ảnh hưởng tới quyết định của tôi.</span></li>;<li class="" htag="li"><span class="x">Phía nam đất nước bị ảnh hưởng nặng nề nhất bởi hạn hán.</span></li>|tạo ra sự thay đổi ở ai đó/cái gì đó
?q=aggregate|aggregate|noun|D|a total number or amount made up of smaller amounts that are collected together|/ˈæɡrɪɡət/|/ˈæɡrɪɡət/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/agg/aggre/aggregate__gb_1.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/agg/aggre/aggregate__us_1.mp3|<li class="" htag="li"><span class="x">a record aggregate of 285 points</span></li>;<li class="" htag="li"><span class="x">The three smaller parties gained an aggregate of 25 per cent of the vote.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=aggregate|<li class="" htag="li"><span class="x">tổng số điểm kỷ lục là 285 điểm</span></li>;<li class="" htag="li"><span class="x">Ba đảng nhỏ hơn giành được tổng cộng 25 phần trăm số phiếu bầu.</span></li>|tổng số hoặc số lượng bao gồm các số lượng nhỏ hơn được thu thập lại với nhau
?q=aid|aid|noun|B2|money, food, etc. that is sent to help countries in difficult situations|/eɪd/|/eɪd/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aid/aid__/aid__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aid/aid__/aid__us_1.mp3|<li class="" htag="li"><span class="x"><span class="cl">humanitarian/food/medical aid</span></span></li>;<li class="" htag="li"><span class="x">An extra £10 million in <span class="cl">foreign aid</span> has been provided for victims of the earthquake.</span></li>;<li class="" htag="li"><span class="x">international <span class="cl">aid workers</span></span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=aid|<li class="" htag="li"><span class="x"><span class="cl">viện trợ nhân đạo/thực phẩm/y tế</span></span></li>;<li class="" htag="li"><span class="x">Thêm 10 triệu bảng Anh viện trợ nước ngoài</span> has been provided for victims of the earthquake.</span></li>;<li class="" htag="li"><span class="x"><span class="cl">nhân viên cứu trợ quốc tế</span></span></li>|tiền, thực phẩm, v.v. được gửi đến để giúp đỡ các quốc gia đang gặp khó khăn
?q=albeit|albeit|conjunction|C1|although|/ˌɔːlˈbiːɪt/|/ˌɔːlˈbiːɪt/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/alb/albei/albeit__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/alb/albei/albeit__us_1_rr.mp3|<li class="" htag="li"><span class="x">He finally agreed, albeit reluctantly, to help us.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=albeit|<li class="" htag="li"><span class="x">Cuối cùng, mặc dù miễn cưỡng, anh ấy cũng đồng ý giúp chúng tôi.</span></li>|mặc dù
?q=allocate|allocate|verb|C1|to give something officially to somebody/something for a particular purpose|/ˈæləkeɪt/|/ˈæləkeɪt/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/all/alloc/allocate__gb_1.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/all/alloc/allocate__us_1.mp3|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">allocate something (for something)</span> <span class="x">A large sum has been allocated for buying new books for the library.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">allocate something (to somebody/something)</span> <span class="x">They intend to allocate more places to mature students this year.</span></li>;<li class="" htag="li"><span class="x">More resources are being allocated to the project.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">allocate somebody/something sth</span> <span class="x">The project is being allocated more resources.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">allocate something to do something</span> <span class="x">Millions have been allocated to improve students' performance.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=allocate|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">allocate something (for something)</span> <span class="x">Một khoản tiền lớn đã được phân bổ để mua sách mới cho thư viện.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">allocate something (to somebody/something)</span> <span class="x">Họ dự định sẽ phân bổ nhiều chỗ hơn cho những sinh viên lớn tuổi hơn trong năm nay.</span></li>;<li class="" htag="li"><span class="x">Dự án đang được phân bổ thêm nhiều nguồn lực.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">allocate somebody/something sth</span> <span class="x">Dự án đang được phân bổ thêm nguồn lực.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">allocate something to do something</span> <span class="x">Hàng triệu đô la đã được phân bổ để cải thiện thành tích học tập của học sinh.</span></li>|chính thức trao tặng cái gì đó cho ai đó/cái gì đó vì một mục đích cụ thể
?q=alter|alter|verb|B2|to become different; to make somebody/something different|/ˈɔːltə(r)/|/ˈɔːltər/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/alt/alter/alter__gb_1.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/alt/alter/alter__us_4.mp3|<li class="" htag="li"><span class="x">Prices did not alter significantly during 2019.</span></li>;<li class="" htag="li"><span class="x">He had altered so much I scarcely recognized him.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">alter somebody/something</span> <span class="x">His actions that day altered my perception of him. </span></li>;<li class="" htag="li"><span class="x">The landscape has been <span class="cl">radically altered</span> by changes in the climate. </span></li>;<li class="" htag="li"><span class="x">He has the power to fundamentally <span class="cl">alter the course of</span> history.</span></li>;<li class="" htag="li"><span class="x">She didn't alter her behaviour in any way.</span></li>;<li class="" htag="li"><span class="x">Nothing can alter the fact that we are to blame.</span></li>;<li class="" htag="li"><span class="x">The recipe has been altered to suit American tastes.</span></li>;<li class="" htag="li"><span class="x">Fame hasn't really altered her.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=alter|<li class="" htag="li"><span class="x">Giá cả không thay đổi đáng kể trong năm 2019.</span></li>;<li class="" htag="li"><span class="x">Anh ấy đã thay đổi quá nhiều đến nỗi tôi hầu như không nhận ra anh ấy nữa.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">alter somebody/something</span> <span class="x">Hành động của anh ấy ngày hôm đó đã thay đổi nhận thức của tôi về anh ấy.</span></li>;<li class="" htag="li"><span class="x">Cảnh quan đã bị <span class="cl">thay đổi hoàn toàn</span> by changes in the climate. </span></li>;<li class="" htag="li"><span class="x">Anh ta có sức mạnh để thay đổi cơ bản tiến trình của</span> history.</span></li>;<li class="" htag="li"><span class="x">Cô ấy không hề thay đổi hành vi của mình theo bất kỳ cách nào.</span></li>;<li class="" htag="li"><span class="x">Không gì có thể thay đổi được sự thật rằng chúng ta là người đáng trách.</span></li>;<li class="" htag="li"><span class="x">Công thức đã được thay đổi để phù hợp với khẩu vị của người Mỹ.</span></li>;<li class="" htag="li"><span class="x">Sự nổi tiếng thực sự không làm thay đổi cô ấy.</span></li>|trở nên khác biệt; làm cho ai đó/cái gì đó trở nên khác biệt
?q=alternative|alternative|noun|A2|a thing that you can choose to do or have out of two or more possibilities|/ɔːlˈtɜːnətɪv/|/ɔːlˈtɜːrnətɪv/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/alt/alter/alternative__gb_3.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/alt/alter/alternative__us_1.mp3|<li class="" htag="li"><span class="x">The car is too expensive so we're trying to find a cheaper alternative.</span></li>;<li class="" htag="li"><span class="x">There is a vegetarian alternative on the menu every day.</span></li>;<li class="" htag="li"><span class="x">We <span class="cl">had no alternative but to</span> fire Gibson. </span></li>;<li class="" htag="li"><span class="x">to <span class="cl">offer/provide an alternative</span> </span></li>;<li class="" htag="li"><span class="cf" hclass="cf" htag="span">alternative to something</span> <span class="x">Does this offer a <span class="cl">viable alternative</span> to the existing system?</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">as an alternative to something</span> <span class="x">Fruit juice is provided as an alternative to alcoholic drinks.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">alternative for somebody</span> <span class="x">This treatment is the <span class="cl">only alternative</span> for some patients.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=alternative|<li class="" htag="li"><span class="x">Chiếc xe quá đắt nên chúng tôi đang cố gắng tìm một giải pháp thay thế rẻ hơn.</span></li>;<li class="" htag="li"><span class="x">Có một món ăn chay thay thế trong thực đơn mỗi ngày.</span></li>;<li class="" htag="li"><span class="x">Chúng tôi <span class="cl">không còn cách nào khác ngoài</span> fire Gibson. </span></li>;<li class="" htag="li"><span class="x">để <span class="cl">cung cấp/cung cấp một giải pháp thay thế</span> </span></li>;<li class="" htag="li"><span class="cf" hclass="cf" htag="span">alternative to something</span> <span class="x">Liệu điều này có cung cấp một giải pháp thay thế khả thi không?</span> to the existing system?</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">as an alternative to something</span> <span class="x">Nước ép trái cây được cung cấp thay thế cho đồ uống có cồn.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">alternative for somebody</span> <span class="x">Phương pháp điều trị này là <span class="cl">giải pháp thay thế duy nhất</span> for some patients.</span></li>|một điều mà bạn có thể lựa chọn để làm hoặc có trong số hai hoặc nhiều khả năng
?q=ambiguous|ambiguous|adjective|D|that can be understood in more than one way; having different meanings|/æmˈbɪɡjuəs/|/æmˈbɪɡjuəs/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/amb/ambig/ambiguous__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/amb/ambig/ambiguous__us_1.mp3|<li class="" htag="li"><span class="x">an <span class="cl">ambiguous word/term/statement</span></span></li>;<li class="" htag="li"><span class="x">Her account was deliberately ambiguous.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=ambiguous|<li class="" htag="li"><span class="x">một <span class="cl">từ/thuật ngữ/câu lệnh mơ hồ</span></span></li>;<li class="" htag="li"><span class="x">Câu chuyện của cô ấy cố tình mơ hồ.</span></li>|có thể được hiểu theo nhiều cách khác nhau; có nhiều ý nghĩa khác nhau
